"Method","M","C2ST_Accuracy","AUC","P_Value","Classifier"
"tabsyn",50,0.786618444846293,0.548891853067925,3.29159451842849e-44,"KNN"
"tabsyn",50,0.786618444846293,0.526554483890827,3.29159451842849e-44,"KNN"
"tabsyn",50,0.783001808318264,0.537625692591833,4.48120121227455e-43,"KNN"
"tabsyn",50,0.788426763110307,0.530689513646624,8.77832619975931e-45,"KNN"
"tabsyn",50,0.786618444846293,0.551980299610096,3.29159451842849e-44,"KNN"
"tabsyn",50,0.795660036166365,0.551805869074492,3.98166360436011e-47,"KNN"
"tabsyn",50,0.792043399638336,0.487307613379848,6.0432858558338e-46,"KNN"
"tabsyn",50,0.799276672694394,0.523958547096245,2.50918519674206e-48,"KNN"
"tabsyn",50,0.788426763110307,0.514877898625077,8.77832619975931e-45,"KNN"
"tabsyn",50,0.786618444846293,0.508126410835214,3.29159451842849e-44,"KNN"
"tabsyn",50,0.746835443037975,0.522809357685204,1.02170720280269e-32,"KNN"
"tabsyn",50,0.773960216998192,0.536353375743895,2.54690821438032e-40,"KNN"
"tabsyn",50,0.786618444846293,0.536784321773035,3.29159451842849e-44,"KNN"
"tabsyn",50,0.795660036166365,0.529150420685409,3.98166360436011e-47,"KNN"
"tabsyn",50,0.792043399638336,0.503108967781654,6.0432858558338e-46,"KNN"
"tabsyn",50,0.793851717902351,0.537256310281141,1.55979744793666e-46,"KNN"
"tabsyn",50,0.783001808318264,0.516211779191463,4.48120121227455e-43,"KNN"
"tabsyn",50,0.786618444846293,0.493679458239278,3.29159451842849e-44,"KNN"
"tabsyn",50,0.786618444846293,0.505797250153909,3.29159451842849e-44,"KNN"
"tabsyn",50,0.783001808318264,0.531479581366714,4.48120121227455e-43,"KNN"
"tabsyn",50,0.754068716094033,0.523948286476503,1.19090352703885e-34,"KNN"
"tabsyn",50,0.822784810126582,0.683480402216294,1.27601352856993e-56,"RF"
"tabsyn",50,0.826401446654611,0.698912374307408,5.63938910392889e-58,"RF"
"tabsyn",50,0.833634719710669,0.710804432587728,9.45804072435067e-61,"RF"
"tabsyn",50,0.840867992766727,0.735501744305356,1.28690346177642e-63,"RF"
"tabsyn",50,0.831826401446655,0.695280114918941,4.76485190549629e-60,"RF"
"tabsyn",50,0.826401446654611,0.65494561871537,5.63938910392889e-58,"RF"
"tabsyn",50,0.839059674502712,0.727498460907039,6.83600834703968e-63,"RF"
"tabsyn",50,0.831826401446655,0.67399958957521,4.76485190549629e-60,"RF"
"tabsyn",50,0.824593128390597,0.684855325261646,2.69937401581659e-57,"RF"
"tabsyn",50,0.824593128390597,0.700974758875436,2.69937401581659e-57,"RF"
"tabsyn",50,0.828209764918626,0.686332854504412,1.16336792225438e-58,"RF"
"tabsyn",50,0.83001808318264,0.683223886722758,2.36958309489507e-59,"RF"
"tabsyn",50,0.83001808318264,0.715308844654217,2.36958309489507e-59,"RF"
"tabsyn",50,0.83001808318264,0.669392571311307,2.36958309489507e-59,"RF"
"tabsyn",50,0.833634719710669,0.671506258978042,9.45804072435067e-61,"RF"
"tabsyn",50,0.822784810126582,0.677324030371434,1.27601352856993e-56,"RF"
"tabsyn",50,0.828209764918626,0.682269649086805,1.16336792225438e-58,"RF"
"tabsyn",50,0.828209764918626,0.704771188179766,1.16336792225438e-58,"RF"
"tabsyn",50,0.826401446654611,0.69204801970039,5.63938910392889e-58,"RF"
"tabsyn",50,0.828209764918626,0.719115534578288,1.16336792225438e-58,"RF"
"tabsyn",50,0.83001808318264,0.694223271085574,2.36958309489507e-59,"RF"
"tabsyn",50,0.824593128390597,0.721147137287092,2.69937401581659e-57,"RF"
"tabsyn",50,0.837251356238698,0.700913195156987,3.58285226352122e-62,"RF"
"tabsyn",50,0.835443037974684,0.71045557151652,1.85301040743129e-61,"RF"
"tabsyn",50,0.824593128390597,0.691658116150215,2.69937401581659e-57,"RF"
"tabsyn",50,0.837251356238698,0.723486558588139,3.58285226352122e-62,"RF"
"tabsyn",50,0.83001808318264,0.69355633080238,2.36958309489507e-59,"RF"
"tabsyn",50,0.83001808318264,0.702667761132772,2.36958309489507e-59,"RF"
"tabsyn",50,0.837251356238698,0.686958752308639,3.58285226352122e-62,"RF"
"tabsyn",50,0.828209764918626,0.716129694233532,1.16336792225438e-58,"RF"
"tabsyn",50,0.837251356238698,0.697393802585676,3.58285226352122e-62,"RF"
"tabsyn",50,0.828209764918626,0.702380463780012,1.16336792225438e-58,"RF"
"tabsyn",50,0.828209764918626,0.710907038785143,1.16336792225438e-58,"RF"
"tabsyn",50,0.822784810126582,0.698348040221629,1.27601352856993e-56,"RF"
"tabsyn",50,0.83001808318264,0.719515698748204,2.36958309489507e-59,"RF"
"tabsyn",50,0.826401446654611,0.721896162528217,5.63938910392889e-58,"RF"
"tabsyn",50,0.833634719710669,0.655561255899856,9.45804072435067e-61,"RF"
"tabsyn",50,0.839059674502712,0.707777549764006,6.83600834703968e-63,"RF"
"tabsyn",50,0.83001808318264,0.680822901703263,2.36958309489507e-59,"RF"
"tabsyn",50,0.831826401446655,0.692950954237636,4.76485190549629e-60,"RF"
"tabsyn",50,0.839059674502712,0.70823927765237,6.83600834703968e-63,"RF"
"tabsyn",50,0.828209764918626,0.693894931253848,1.16336792225438e-58,"RF"
"tabsyn",50,0.828209764918626,0.703693823106916,1.16336792225438e-58,"RF"
"tabsyn",50,0.822784810126582,0.687430740816745,1.27601352856993e-56,"RF"
"tabsyn",50,0.835443037974684,0.714857377385594,1.85301040743129e-61,"RF"
"tabsyn",50,0.840867992766727,0.699220192899651,1.28690346177642e-63,"RF"
"tabsyn",50,0.828209764918626,0.697188590190848,1.16336792225438e-58,"RF"
"tabsyn",50,0.826401446654611,0.674943566591422,5.63938910392889e-58,"RF"
"tabsyn",50,0.83001808318264,0.683531705315001,2.36958309489507e-59,"RF"
"tabsyn",50,0.826401446654611,0.688733839523907,5.63938910392889e-58,"RF"
"tabsyn",50,0.801084990958409,0.526841781243587,6.1935368641218e-49,"NN"
"tabsyn",50,0.801084990958409,0.514426431356454,6.1935368641218e-49,"NN"
"tabsyn",50,0.801084990958409,0.540980915247281,6.1935368641218e-49,"NN"
"tabsyn",50,0.79746835443038,0.542273753334701,1.00514857289592e-47,"NN"
"tabsyn",50,0.801084990958409,0.521978247486148,6.1935368641218e-49,"NN"
"tabsyn",50,0.801084990958409,0.530761337984814,6.1935368641218e-49,"NN"
"tabsyn",50,0.801084990958409,0.550092345577673,6.1935368641218e-49,"NN"
"tabsyn",50,0.801084990958409,0.526308229017033,6.1935368641218e-49,"NN"
"tabsyn",50,0.801084990958409,0.504309460291402,6.1935368641218e-49,"NN"
"tabsyn",50,0.801084990958409,0.529396675559204,6.1935368641218e-49,"NN"
"tabsyn",50,0.801084990958409,0.530125179560845,6.1935368641218e-49,"NN"
"tabsyn",50,0.801084990958409,0.517094192489226,6.1935368641218e-49,"NN"
"tabsyn",50,0.801084990958409,0.517299404884055,6.1935368641218e-49,"NN"
"tabsyn",50,0.801084990958409,0.496162528216704,6.1935368641218e-49,"NN"
"tabsyn",50,0.801084990958409,0.479437718038169,6.1935368641218e-49,"NN"
"tabsyn",50,0.801084990958409,0.490313974964088,6.1935368641218e-49,"NN"
"tabsyn",50,0.799276672694394,0.537122922224502,2.50918519674206e-48,"NN"
"tabsyn",50,0.799276672694394,0.529468499897394,2.50918519674206e-48,"NN"
"tabsyn",50,0.801084990958409,0.508659963061769,6.1935368641218e-49,"NN"
"tabsyn",50,0.801084990958409,0.547116765852657,6.1935368641218e-49,"NN"
"tabsyn",50,0.801084990958409,0.523702031602709,6.1935368641218e-49,"NN"
"tabsyn",50,0.799276672694394,0.535132361994665,2.50918519674206e-48,"NN"
"tabsyn",50,0.799276672694394,0.548963677406115,2.50918519674206e-48,"NN"
"tabsyn",50,0.801084990958409,0.513338805663862,6.1935368641218e-49,"NN"
"tabsyn",50,0.801084990958409,0.522573363431151,6.1935368641218e-49,"NN"
"tabsyn",50,0.801084990958409,0.549333059716807,6.1935368641218e-49,"NN"
"tabsyn",50,0.801084990958409,0.475066694028319,6.1935368641218e-49,"NN"
"tabsyn",50,0.79746835443038,0.498071003488611,1.00514857289592e-47,"NN"
"tabsyn",50,0.801084990958409,0.488077159860456,6.1935368641218e-49,"NN"
"tabsyn",50,0.801084990958409,0.523968807715986,6.1935368641218e-49,"NN"
"tabsyn",50,0.801084990958409,0.47986866406731,6.1935368641218e-49,"NN"
"tabsyn",50,0.801084990958409,0.505356043505028,6.1935368641218e-49,"NN"
"tabsyn",50,0.801084990958409,0.532833983172584,6.1935368641218e-49,"NN"
"tabsyn",50,0.801084990958409,0.532628770777755,6.1935368641218e-49,"NN"
"tabsyn",50,0.801084990958409,0.498399343320337,6.1935368641218e-49,"NN"
"tabsyn",50,0.801084990958409,0.499651138928791,6.1935368641218e-49,"NN"
"tabsyn",50,0.801084990958409,0.477878103837472,6.1935368641218e-49,"NN"
"tabsyn",50,0.801084990958409,0.502606197414324,6.1935368641218e-49,"NN"
"tabsyn",50,0.801084990958409,0.493884670634106,6.1935368641218e-49,"NN"
"tabsyn",50,0.801084990958409,0.521034270469936,6.1935368641218e-49,"NN"
"tabsyn",50,0.801084990958409,0.532731376975169,6.1935368641218e-49,"NN"
"tabsyn",50,0.801084990958409,0.535563308023805,6.1935368641218e-49,"NN"
"tabsyn",50,0.801084990958409,0.493351118407552,6.1935368641218e-49,"NN"
"tabsyn",50,0.801084990958409,0.490703878514262,6.1935368641218e-49,"NN"
"tabsyn",50,0.801084990958409,0.501374923045352,6.1935368641218e-49,"NN"
"tabsyn",50,0.801084990958409,0.521136876667351,6.1935368641218e-49,"NN"
"tabsyn",50,0.801084990958409,0.520685409398728,6.1935368641218e-49,"NN"
"tabsyn",50,0.799276672694394,0.532423558382926,2.50918519674206e-48,"NN"
"tabsyn",50,0.801084990958409,0.480361173814898,6.1935368641218e-49,"NN"
"tabsyn",50,0.801084990958409,0.541740201108147,6.1935368641218e-49,"NN"
